Calculation1,School,City,County/State/ Territory,Count,All,Female,Male
BUHACH COLONY HIGH SCHOOL50181,BUHACH COLONY HIGH SCHOOL,Atwater,Merced,Adm,40,23,17
BUHACH COLONY HIGH SCHOOL50181,BUHACH COLONY HIGH SCHOOL,Atwater,Merced,Enr,18,8,10
BULLARD HIGH SCHOOL50973,BULLARD HIGH SCHOOL,Fresno,Fresno,App,15,9,6
BULLARD HIGH SCHOOL50973,BULLARD HIGH SCHOOL,Fresno,Fresno,Adm,14,9,5
BURBANK SENIOR HIGH SCHOOL50385,BURBANK SENIOR HIGH SCHOOL,Burbank,Los Angeles,App,23,16,7
BURBANK SENIOR HIGH SCHOOL50385,BURBANK SENIOR HIGH SCHOOL,Burbank,Los Angeles,Adm,22,15,7
BURBANK SENIOR HIGH SCHOOL50385,BURBANK SENIOR HIGH SCHOOL,Burbank,Los Angeles,Enr,3,,
C K MCCLATCHY HIGH SCHOOL52705,C K MCCLATCHY HIGH SCHOOL,Sacramento,Sacramento,App,31,17,14
C K MCCLATCHY HIGH SCHOOL52705,C K MCCLATCHY HIGH SCHOOL,Sacramento,Sacramento,Adm,28,16,12
C K MCCLATCHY HIGH SCHOOL52705,C K MCCLATCHY HIGH SCHOOL,Sacramento,Sacramento,Enr,4,3,
CALABASAS HIGH SCHOOL50421,CALABASAS HIGH SCHOOL,Calabasas,Los Angeles,App,19,5,14
CALABASAS HIGH SCHOOL50421,CALABASAS HIGH SCHOOL,Calabasas,Los Angeles,Adm,17,5,12
CALAVERAS HIGH SCHOOL52760,CALAVERAS HIGH SCHOOL,San Andreas,Calaveras,App,7,5,
CALAVERAS HIGH SCHOOL52760,CALAVERAS HIGH SCHOOL,San Andreas,Calaveras,Adm,6,4,
CALEXICO HIGH SCHOOL50425,CALEXICO HIGH SCHOOL,Calexico,Imperial,App,13,9,
CALEXICO HIGH SCHOOL50425,CALEXICO HIGH SCHOOL,Calexico,Imperial,Adm,12,8,4
CALIFORNIA HIGH SCHOOL53229,CALIFORNIA HIGH SCHOOL,San Ramon,Contra Costa,App,50,26,24
CALIFORNIA HIGH SCHOOL53229,CALIFORNIA HIGH SCHOOL,San Ramon,Contra Costa,Adm,45,25,20
CALIFORNIA HIGH SCHOOL53755,CALIFORNIA HIGH SCHOOL,Whittier,Los Angeles,App,22,18,
CALIFORNIA HIGH SCHOOL53755,CALIFORNIA HIGH SCHOOL,Whittier,Los Angeles,Adm,20,16,4
CALISTOGA HIGH SCHOOL50435,CALISTOGA HIGH SCHOOL,Calistoga,Napa,App,6,5,
CALISTOGA HIGH SCHOOL50435,CALISTOGA HIGH SCHOOL,Calistoga,Napa,Adm,6,5,
CAMINO NUEVO HIGH SCHOOL NO 254693,CAMINO NUEVO HIGH SCHOOL NO 2,Los Angeles,Los Angeles,App,23,13,10
CAMINO NUEVO HIGH SCHOOL NO 254693,CAMINO NUEVO HIGH SCHOOL NO 2,Los Angeles,Los Angeles,Adm,17,8,9
CAMINO NUEVO HIGH SCHOOL NO 254693,CAMINO NUEVO HIGH SCHOOL NO 2,Los Angeles,Los Angeles,Enr,4,3,
CAMINO NUEVO HIGH SCHOOL53991,CAMINO NUEVO HIGH SCHOOL,Los Angeles,Los Angeles,App,8,6,
CAMINO NUEVO HIGH SCHOOL53991,CAMINO NUEVO HIGH SCHOOL,Los Angeles,Los Angeles,Adm,4,,
CANYON HIGH SCHOOL53341,CANYON HIGH SCHOOL,Canyon Country,Los Angeles,App,11,5,6
CANYON HIGH SCHOOL53341,CANYON HIGH SCHOOL,Canyon Country,Los Angeles,Adm,10,4,6
CAPUCHINO HIGH SCHOOL52810,CAPUCHINO HIGH SCHOOL,San Bruno,San Mateo,App,13,9,
CAPUCHINO HIGH SCHOOL52810,CAPUCHINO HIGH SCHOOL,San Bruno,San Mateo,Adm,11,8,3
CAPUCHINO HIGH SCHOOL52810,CAPUCHINO HIGH SCHOOL,San Bruno,San Mateo,Enr,3,,
CARLMONT HIGH SCHOOL50270,CARLMONT HIGH SCHOOL,Belmont,San Mateo,App,55,26,29
CARLMONT HIGH SCHOOL50270,CARLMONT HIGH SCHOOL,Belmont,San Mateo,Adm,53,24,29
CARLSBAD HIGH SCHOOL50472,CARLSBAD HIGH SCHOOL,Carlsbad,San Diego,App,12,6,6
CARLSBAD HIGH SCHOOL50472,CARLSBAD HIGH SCHOOL,Carlsbad,San Diego,Adm,11,6,5
CARPINTERIA HIGH SCHOOL50490,CARPINTERIA HIGH SCHOOL,Carpinteria,Santa Barbara,Adm,3,3,
CARUTHERS HIGH SCHOOL50495,CARUTHERS HIGH SCHOOL,Caruthers,Fresno,App,9,5,
CARUTHERS HIGH SCHOOL50495,CARUTHERS HIGH SCHOOL,Caruthers,Fresno,Adm,8,4,4
CARUTHERS HIGH SCHOOL50495,CARUTHERS HIGH SCHOOL,Caruthers,Fresno,Enr,3,,
CASA GRANDE HIGH SCHOOL52448,CASA GRANDE HIGH SCHOOL,Petaluma,Sonoma,App,16,7,8
CASA GRANDE HIGH SCHOOL52448,CASA GRANDE HIGH SCHOOL,Petaluma,Sonoma,Adm,14,6,7
CASA GRANDE HIGH SCHOOL52448,CASA GRANDE HIGH SCHOOL,Petaluma,Sonoma,Enr,3,,
CASA ROBLE FUNDAMENTAL HS52284,CASA ROBLE FUNDAMENTAL HS,Orangevale,Sacramento,Adm,3,,
CASTRO VALLEY HIGH SCHOOL50500,CASTRO VALLEY HIGH SCHOOL,Castro Valley,Alameda,App,50,23,27
CASTRO VALLEY HIGH SCHOOL50500,CASTRO VALLEY HIGH SCHOOL,Castro Valley,Alameda,Adm,44,19,25
CASTRO VALLEY HIGH SCHOOL50500,CASTRO VALLEY HIGH SCHOOL,Castro Valley,Alameda,Enr,3,,
CENTENNIAL HIGH SCHOOL50209,CENTENNIAL HIGH SCHOOL,Bakersfield,Kern,App,14,6,8
CENTENNIAL HIGH SCHOOL50209,CENTENNIAL HIGH SCHOOL,Bakersfield,Kern,Adm,11,6,5
CENTENNIAL HIGH SCHOOL50676,CENTENNIAL HIGH SCHOOL,Corona,Riverside,App,28,13,15
CENTENNIAL HIGH SCHOOL50676,CENTENNIAL HIGH SCHOOL,Corona,Riverside,Adm,28,13,15
CENTRAL CITY VALUE HIGH SCHOOL51764,CENTRAL CITY VALUE HIGH SCHOOL,Los Angeles,Los Angeles,App,24,15,9
CENTRAL CITY VALUE HIGH SCHOOL51764,CENTRAL CITY VALUE HIGH SCHOOL,Los Angeles,Los Angeles,Adm,21,12,9
CENTRAL CITY VALUE HIGH SCHOOL51764,CENTRAL CITY VALUE HIGH SCHOOL,Los Angeles,Los Angeles,Enr,3,,
CENTRAL HIGH SCHOOL EAST/WEST50975,CENTRAL HIGH SCHOOL EAST/WEST,Fresno,Fresno,App,47,24,23
CENTRAL HIGH SCHOOL EAST/WEST50975,CENTRAL HIGH SCHOOL EAST/WEST,Fresno,Fresno,Adm,43,22,21
CENTRAL HIGH SCHOOL EAST/WEST50975,CENTRAL HIGH SCHOOL EAST/WEST,Fresno,Fresno,Enr,3,,
CENTRAL VALLEY HIGH SCHOOL53988,CENTRAL VALLEY HIGH SCHOOL,Ceres,Stanislaus,App,41,18,23
CENTRAL VALLEY HIGH SCHOOL53988,CENTRAL VALLEY HIGH SCHOOL,Ceres,Stanislaus,Adm,40,17,23
CENTRAL VALLEY HIGH SCHOOL53988,CENTRAL VALLEY HIGH SCHOOL,Ceres,Stanislaus,Enr,11,4,7
CENTURY HIGH SCHOOL53249,CENTURY HIGH SCHOOL,Santa Ana,Orange,App,38,27,11
CENTURY HIGH SCHOOL53249,CENTURY HIGH SCHOOL,Santa Ana,Orange,Adm,33,26,7
CENTURY HIGH SCHOOL53249,CENTURY HIGH SCHOOL,Santa Ana,Orange,Enr,4,4,
CERES HIGH SCHOOL50525,CERES HIGH SCHOOL,Ceres,Stanislaus,App,38,22,16
CERES HIGH SCHOOL50525,CERES HIGH SCHOOL,Ceres,Stanislaus,Adm,37,22,15
CERES HIGH SCHOOL50525,CERES HIGH SCHOOL,Ceres,Stanislaus,Enr,8,,6
CERRITOS HIGH SCHOOL50527,CERRITOS HIGH SCHOOL,Cerritos,Los Angeles,App,29,14,15
CERRITOS HIGH SCHOOL50527,CERRITOS HIGH SCHOOL,Cerritos,Los Angeles,Adm,25,13,12
CESAR CHAVEZ HIGH SCHOOL53966,CESAR CHAVEZ HIGH SCHOOL,Stockton,San Joaquin,App,24,13,11
CESAR CHAVEZ HIGH SCHOOL53966,CESAR CHAVEZ HIGH SCHOOL,Stockton,San Joaquin,Adm,23,12,11
CESAR CHAVEZ HIGH SCHOOL53966,CESAR CHAVEZ HIGH SCHOOL,Stockton,San Joaquin,Enr,3,,
CESAR E CHAVEZ HIGH SCHOOL50841,CESAR E CHAVEZ HIGH SCHOOL,Delano,Kern,App,22,14,8
CESAR E CHAVEZ HIGH SCHOOL50841,CESAR E CHAVEZ HIGH SCHOOL,Delano,Kern,Adm,19,12,7
CHAFFEY HIGH SCHOOL52275,CHAFFEY HIGH SCHOOL,Ontario,San Bernardino,App,33,28,
CHAFFEY HIGH SCHOOL52275,CHAFFEY HIGH SCHOOL,Ontario,San Bernardino,Adm,23,18,4
CHANNEL ISLANDS HIGH SCHOOL52297,CHANNEL ISLANDS HIGH SCHOOL,Oxnard,Ventura,App,26,12,14
CHANNEL ISLANDS HIGH SCHOOL52297,CHANNEL ISLANDS HIGH SCHOOL,Oxnard,Ventura,Adm,22,11,11
CHANNEL ISLANDS HIGH SCHOOL52297,CHANNEL ISLANDS HIGH SCHOOL,Oxnard,Ventura,Enr,4,,
CHAPARRAL HIGH SCHOOL53539,CHAPARRAL HIGH SCHOOL,Temecula,Riverside,App,11,6,5
CHAPARRAL HIGH SCHOOL53539,CHAPARRAL HIGH SCHOOL,Temecula,Riverside,Adm,9,5,4
CHINO HIGH SCHOOL50555,CHINO HIGH SCHOOL,Chino,San Bernardino,App,16,9,7
CHINO HIGH SCHOOL50555,CHINO HIGH SCHOOL,Chino,San Bernardino,Adm,14,9,5
CHINO HILLS HIGH SCHOOL50564,CHINO HILLS HIGH SCHOOL,Chino Hills,San Bernardino,App,29,14,15
CHINO HILLS HIGH SCHOOL50564,CHINO HILLS HIGH SCHOOL,Chino Hills,San Bernardino,Adm,27,13,14
CHOWCHILLA UNION HIGH SCHOOL50570,CHOWCHILLA UNION HIGH SCHOOL,Chowchilla,Madera,App,15,12,
CHOWCHILLA UNION HIGH SCHOOL50570,CHOWCHILLA UNION HIGH SCHOOL,Chowchilla,Madera,Adm,14,11,3
CHOWCHILLA UNION HIGH SCHOOL50570,CHOWCHILLA UNION HIGH SCHOOL,Chowchilla,Madera,Enr,7,5,
CHULA VISTA LRNG CMNTY CHARTER54654,CHULA VISTA LRNG CMNTY CHARTER,Chula Vista,San Diego,App,16,7,9
CHULA VISTA LRNG CMNTY CHARTER54654,CHULA VISTA LRNG CMNTY CHARTER,Chula Vista,San Diego,Adm,15,7,8
CITRUS HILL HIGH SCHOOL53978,CITRUS HILL HIGH SCHOOL,Perris,Riverside,App,22,14,8
CITRUS HILL HIGH SCHOOL53978,CITRUS HILL HIGH SCHOOL,Perris,Riverside,Adm,19,14,5
CITY HONORS HIGH SCHOOL51261,CITY HONORS HIGH SCHOOL,Inglewood,Los Angeles,App,10,7,
CITY HONORS HIGH SCHOOL51261,CITY HONORS HIGH SCHOOL,Inglewood,Los Angeles,Adm,8,5,3
CLAREMONT HIGH SCHOOL50590,CLAREMONT HIGH SCHOOL,Claremont,Los Angeles,App,21,16,5
CLAREMONT HIGH SCHOOL50590,CLAREMONT HIGH SCHOOL,Claremont,Los Angeles,Adm,17,14,3
CLAYTON VALLEY HIGH SCHOOL50658,CLAYTON VALLEY HIGH SCHOOL,Concord,Contra Costa,App,20,7,13
CLAYTON VALLEY HIGH SCHOOL50658,CLAYTON VALLEY HIGH SCHOOL,Concord,Contra Costa,Adm,19,7,12
CLAYTON VALLEY HIGH SCHOOL50658,CLAYTON VALLEY HIGH SCHOOL,Concord,Contra Costa,Enr,3,,
CLOVIS HIGH SCHOOL50615,CLOVIS HIGH SCHOOL,Clovis,Fresno,App,12,6,6
CLOVIS HIGH SCHOOL50615,CLOVIS HIGH SCHOOL,Clovis,Fresno,Adm,12,6,6
CLOVIS WEST HIGH SCHOOL50982,CLOVIS WEST HIGH SCHOOL,Fresno,Fresno,App,14,7,7
CLOVIS WEST HIGH SCHOOL50982,CLOVIS WEST HIGH SCHOOL,Fresno,Fresno,Adm,11,6,5
COACHELLA VALLEY HIGH SCHOOL50620,COACHELLA VALLEY HIGH SCHOOL,Thermal,Riverside,App,54,38,16
COACHELLA VALLEY HIGH SCHOOL50620,COACHELLA VALLEY HIGH SCHOOL,Thermal,Riverside,Adm,46,34,12
COACHELLA VALLEY HIGH SCHOOL50620,COACHELLA VALLEY HIGH SCHOOL,Thermal,Riverside,Enr,5,4,
COALINGA HIGH SCHOOL50630,COALINGA HIGH SCHOOL,Coalinga,Fresno,App,7,5,
COALINGA HIGH SCHOOL50630,COALINGA HIGH SCHOOL,Coalinga,Fresno,Adm,7,5,
COLISEUM COLLEGE PREP ACADEMY54412,COLISEUM COLLEGE PREP ACADEMY,Oakland,Alameda,App,27,22,5
COLISEUM COLLEGE PREP ACADEMY54412,COLISEUM COLLEGE PREP ACADEMY,Oakland,Alameda,Adm,24,20,4
COLISEUM COLLEGE PREP ACADEMY54412,COLISEUM COLLEGE PREP ACADEMY,Oakland,Alameda,Enr,3,,
COLLEGE BRIDGE ACADEMY54799,COLLEGE BRIDGE ACADEMY,Los Angeles,Los Angeles,Adm,3,,
COLLEGE PARK HIGH SCHOOL50659,COLLEGE PARK HIGH SCHOOL,Pleasant Hill,Contra Costa,App,20,12,8
COLLEGE PARK HIGH SCHOOL50659,COLLEGE PARK HIGH SCHOOL,Pleasant Hill,Contra Costa,Adm,16,11,5
COLLEGIATE CHARTER HS OF LA54845,COLLEGIATE CHARTER HS OF LA,Los Angeles,Los Angeles,App,10,5,5
COLLEGIATE CHARTER HS OF LA54845,COLLEGIATE CHARTER HS OF LA,Los Angeles,Los Angeles,Adm,7,3,4
COLONY HIGH SCHOOL52384,COLONY HIGH SCHOOL,Ontario,San Bernardino,App,13,7,6
COLONY HIGH SCHOOL52384,COLONY HIGH SCHOOL,Ontario,San Bernardino,Adm,10,6,4
COLTON HIGH SCHOOL50640,COLTON HIGH SCHOOL,Colton,San Bernardino,App,12,8,
COLTON HIGH SCHOOL50640,COLTON HIGH SCHOOL,Colton,San Bernardino,Adm,7,5,
COMPTON EARLY COLLEGE54865,COMPTON EARLY COLLEGE,Compton,Los Angeles,App,39,27,12
COMPTON EARLY COLLEGE54865,COMPTON EARLY COLLEGE,Compton,Los Angeles,Adm,32,25,7
COMPTON EARLY COLLEGE54865,COMPTON EARLY COLLEGE,Compton,Los Angeles,Enr,9,8,
COMPTON SENIOR HIGH SCHOOL50651,COMPTON SENIOR HIGH SCHOOL,Compton,Los Angeles,App,64,36,28
COMPTON SENIOR HIGH SCHOOL50651,COMPTON SENIOR HIGH SCHOOL,Compton,Los Angeles,Adm,50,30,20
CORCORAN HIGH SCHOOL50665,CORCORAN HIGH SCHOOL,Corcoran,Kings,App,15,6,9
CORCORAN HIGH SCHOOL50665,CORCORAN HIGH SCHOOL,Corcoran,Kings,Adm,13,5,8
CORDOVA HIGH SCHOOL52553,CORDOVA HIGH SCHOOL,Rancho Cordova,Sacramento,App,10,5,5
CORDOVA HIGH SCHOOL52553,CORDOVA HIGH SCHOOL,Rancho Cordova,Sacramento,Adm,9,5,4
CORONADO HIGH SCHOOL50680,CORONADO HIGH SCHOOL,Coronado,San Diego,App,12,7,5
CORONADO HIGH SCHOOL50680,CORONADO HIGH SCHOOL,Coronado,San Diego,Adm,12,7,5
COSUMNES OAKS HIGH SCHOOL54204,COSUMNES OAKS HIGH SCHOOL,Elk Grove,Sacramento,App,38,18,20
COSUMNES OAKS HIGH SCHOOL54204,COSUMNES OAKS HIGH SCHOOL,Elk Grove,Sacramento,Adm,35,17,18
COSUMNES OAKS HIGH SCHOOL54204,COSUMNES OAKS HIGH SCHOOL,Elk Grove,Sacramento,Enr,6,,5
CREDO HIGH SCHOOL54502,CREDO HIGH SCHOOL,Rohnert Park,Sonoma,App,7,,
CREDO HIGH SCHOOL54502,CREDO HIGH SCHOOL,Rohnert Park,Sonoma,Adm,7,4,
CRENSHAW ARTS/TECH CHARTER HS53910,CRENSHAW ARTS/TECH CHARTER HS,Los Angeles,Los Angeles,App,6,,
CRENSHAW ARTS/TECH CHARTER HS53910,CRENSHAW ARTS/TECH CHARTER HS,Los Angeles,Los Angeles,Adm,6,3,3
CRENSHAW HIGH SCHOOL51569,CRENSHAW HIGH SCHOOL,Los Angeles,Los Angeles,App,7,5,
CRENSHAW HIGH SCHOOL51569,CRENSHAW HIGH SCHOOL,Los Angeles,Los Angeles,Adm,4,3,
CRESCENTA VALLEY HIGH SCHOOL51313,CRESCENTA VALLEY HIGH SCHOOL,La Crescenta,Los Angeles,App,20,8,12
CRESCENTA VALLEY HIGH SCHOOL51313,CRESCENTA VALLEY HIGH SCHOOL,La Crescenta,Los Angeles,Adm,19,8,11
CULVER CITY HIGH SCHOOL50715,CULVER CITY HIGH SCHOOL,Culver City,Los Angeles,App,17,10,6
CULVER CITY HIGH SCHOOL50715,CULVER CITY HIGH SCHOOL,Culver City,Los Angeles,Adm,14,9,4
CULVER CITY HIGH SCHOOL50715,CULVER CITY HIGH SCHOOL,Culver City,Los Angeles,Enr,3,,
CUPERTINO HIGH SCHOOL50718,CUPERTINO HIGH SCHOOL,Cupertino,Santa Clara,App,115,43,72
CUPERTINO HIGH SCHOOL50718,CUPERTINO HIGH SCHOOL,Cupertino,Santa Clara,Adm,106,37,69
CUPERTINO HIGH SCHOOL50718,CUPERTINO HIGH SCHOOL,Cupertino,Santa Clara,Enr,3,,
CYPRESS HIGH SCHOOL50714,CYPRESS HIGH SCHOOL,Cypress,Orange,App,20,12,8
CYPRESS HIGH SCHOOL50714,CYPRESS HIGH SCHOOL,Cypress,Orange,Adm,20,12,8
DA VINCI CHARTER ACADEMY51082,DA VINCI CHARTER ACADEMY,Davis,Yolo,App,5,,5
DA VINCI CHARTER ACADEMY51082,DA VINCI CHARTER ACADEMY,Davis,Yolo,Adm,5,,5
DA VINCI DESIGN HIGH SCHOOL51216,DA VINCI DESIGN HIGH SCHOOL,El Segundo,Los Angeles,App,7,,
DA VINCI DESIGN HIGH SCHOOL51216,DA VINCI DESIGN HIGH SCHOOL,El Segundo,Los Angeles,Adm,7,4,3
DANA HILLS HIGH SCHOOL50729,DANA HILLS HIGH SCHOOL,Dana Point,Orange,App,19,10,8
DANA HILLS HIGH SCHOOL50729,DANA HILLS HIGH SCHOOL,Dana Point,Orange,Adm,16,8,7
DAV STARR JORDAN HIGH SCHOOL51465,DAV STARR JORDAN HIGH SCHOOL,Long Beach,Los Angeles,App,19,12,7
DAV STARR JORDAN HIGH SCHOOL51465,DAV STARR JORDAN HIGH SCHOOL,Long Beach,Los Angeles,Adm,15,10,5
DAVID STARR JORDAN HS51575,DAVID STARR JORDAN HS,Los Angeles,Los Angeles,App,11,11,
DAVID STARR JORDAN HS51575,DAVID STARR JORDAN HS,Los Angeles,Los Angeles,Adm,11,11,
DAVIS SENIOR HIGH SCHOOL50730,DAVIS SENIOR HIGH SCHOOL,Davis,Yolo,App,49,21,28
DAVIS SENIOR HIGH SCHOOL50730,DAVIS SENIOR HIGH SCHOOL,Davis,Yolo,Adm,45,17,28
DE ANZA HIGH SCHOOL52625,DE ANZA HIGH SCHOOL,Richmond,Contra Costa,App,19,12,7
DE ANZA HIGH SCHOOL52625,DE ANZA HIGH SCHOOL,Richmond,Contra Costa,Adm,17,11,6
DE ANZA HIGH SCHOOL52625,DE ANZA HIGH SCHOOL,Richmond,Contra Costa,Enr,4,3,
DEL LAGO ACADEMY54746,DEL LAGO ACADEMY,Escondido,San Diego,App,26,14,12
DEL LAGO ACADEMY54746,DEL LAGO ACADEMY,Escondido,San Diego,Adm,23,12,11
DEL LAGO ACADEMY54746,DEL LAGO ACADEMY,Escondido,San Diego,Enr,4,,3
DEL MAR HIGH SCHOOL53083,DEL MAR HIGH SCHOOL,San Jose,Santa Clara,App,13,10,
DEL MAR HIGH SCHOOL53083,DEL MAR HIGH SCHOOL,San Jose,Santa Clara,Adm,13,10,
DEL NORTE HIGH SCHOOL54351,DEL NORTE HIGH SCHOOL,San Diego,San Diego,App,33,12,21
DEL NORTE HIGH SCHOOL54351,DEL NORTE HIGH SCHOOL,San Diego,San Diego,Adm,32,12,20
DELANO HIGH SCHOOL50735,DELANO HIGH SCHOOL,Delano,Kern,App,38,19,19
DELANO HIGH SCHOOL50735,DELANO HIGH SCHOOL,Delano,Kern,Adm,32,15,17
DELHI HIGH SCHOOL52017,DELHI HIGH SCHOOL,Delhi,Merced,App,28,20,8
DELHI HIGH SCHOOL52017,DELHI HIGH SCHOOL,Delhi,Merced,Adm,26,19,7
DELHI HIGH SCHOOL52017,DELHI HIGH SCHOOL,Delhi,Merced,Enr,9,6,3
DESIGN SCIENCE MIDDLE COLG HS54003,DESIGN SCIENCE MIDDLE COLG HS,Fresno,Fresno,App,26,10,16
DESIGN SCIENCE MIDDLE COLG HS54003,DESIGN SCIENCE MIDDLE COLG HS,Fresno,Fresno,Adm,26,10,16
DESIGN SCIENCE MIDDLE COLG HS54003,DESIGN SCIENCE MIDDLE COLG HS,Fresno,Fresno,Enr,3,,
DESIGN TECH HIGH SCHOOL54814,DESIGN TECH HIGH SCHOOL,Redwood City,San Mateo,App,13,,9
DESIGN TECH HIGH SCHOOL54814,DESIGN TECH HIGH SCHOOL,Redwood City,San Mateo,Adm,13,4,9
DIAMOND RANCH HIGH SCHOOL52516,DIAMOND RANCH HIGH SCHOOL,Pomona,Los Angeles,App,15,8,7
DIAMOND RANCH HIGH SCHOOL52516,DIAMOND RANCH HIGH SCHOOL,Pomona,Los Angeles,Adm,13,8,5
DIEGO RIVERA COMM/TECH SCHOOL54544,DIEGO RIVERA COMM/TECH SCHOOL,Los Angeles,Los Angeles,App,13,,9
DIEGO RIVERA COMM/TECH SCHOOL54544,DIEGO RIVERA COMM/TECH SCHOOL,Los Angeles,Los Angeles,Adm,11,3,8
DINUBA HIGH SCHOOL50750,DINUBA HIGH SCHOOL,Dinuba,Tulare,App,31,12,19
DINUBA HIGH SCHOOL50750,DINUBA HIGH SCHOOL,Dinuba,Tulare,Adm,30,12,18
DINUBA HIGH SCHOOL50750,DINUBA HIGH SCHOOL,Dinuba,Tulare,Enr,3,,
DIXON HIGH SCHOOL50755,DIXON HIGH SCHOOL,Dixon,Solano,App,7,,
DIXON HIGH SCHOOL50755,DIXON HIGH SCHOOL,Dixon,Solano,Adm,6,,4
DOMINGUEZ SENIOR HIGH SCHOOL50652,DOMINGUEZ SENIOR HIGH SCHOOL,Compton,Los Angeles,App,30,18,12
DOMINGUEZ SENIOR HIGH SCHOOL50652,DOMINGUEZ SENIOR HIGH SCHOOL,Compton,Los Angeles,Adm,27,17,10
DOMINGUEZ SENIOR HIGH SCHOOL50652,DOMINGUEZ SENIOR HIGH SCHOOL,Compton,Los Angeles,Enr,7,5,
DOS PALOS HIGH SCHOOL50765,DOS PALOS HIGH SCHOOL,Dos Palos,Merced,App,20,14,6
DOS PALOS HIGH SCHOOL50765,DOS PALOS HIGH SCHOOL,Dos Palos,Merced,Adm,17,12,5
DOS PALOS HIGH SCHOOL50765,DOS PALOS HIGH SCHOOL,Dos Palos,Merced,Enr,5,3,
DOS PUEBLOS HIGH SCHOOL53252,DOS PUEBLOS HIGH SCHOOL,Goleta,Santa Barbara,App,34,19,14
DOS PUEBLOS HIGH SCHOOL53252,DOS PUEBLOS HIGH SCHOOL,Goleta,Santa Barbara,Adm,30,16,13
DOUGHERTY VALLEY HIGH SCHOOL53218,DOUGHERTY VALLEY HIGH SCHOOL,San Ramon,Contra Costa,App,142,67,75
DOUGHERTY VALLEY HIGH SCHOOL53218,DOUGHERTY VALLEY HIGH SCHOOL,San Ramon,Contra Costa,Adm,132,63,69
DOUGHERTY VALLEY HIGH SCHOOL53218,DOUGHERTY VALLEY HIGH SCHOOL,San Ramon,Contra Costa,Enr,6,4,
DOWNEY HIGH SCHOOL50770,DOWNEY HIGH SCHOOL,Downey,Los Angeles,App,59,39,20
DOWNEY HIGH SCHOOL50770,DOWNEY HIGH SCHOOL,Downey,Los Angeles,Adm,47,32,15
DOWNTOWN COLG PREP ALUM ROCK54750,DOWNTOWN COLG PREP ALUM ROCK,San Jose,Santa Clara,App,23,11,12
DOWNTOWN COLG PREP ALUM ROCK54750,DOWNTOWN COLG PREP ALUM ROCK,San Jose,Santa Clara,Adm,19,8,11
DOWNTOWN COLG PREP EL PRIMERO53164,DOWNTOWN COLG PREP EL PRIMERO,San Jose,Santa Clara,App,40,28,12
DOWNTOWN COLG PREP EL PRIMERO53164,DOWNTOWN COLG PREP EL PRIMERO,San Jose,Santa Clara,Adm,35,24,11
DOWNTOWN COLG PREP EL PRIMERO53164,DOWNTOWN COLG PREP EL PRIMERO,San Jose,Santa Clara,Enr,14,9,5
DOWNTOWN MAGNETS HIGH SCHOOL51576,DOWNTOWN MAGNETS HIGH SCHOOL,Los Angeles,Los Angeles,App,31,25,6
DOWNTOWN MAGNETS HIGH SCHOOL51576,DOWNTOWN MAGNETS HIGH SCHOOL,Los Angeles,Los Angeles,Adm,24,22,
DOWNTOWN MAGNETS HIGH SCHOOL51576,DOWNTOWN MAGNETS HIGH SCHOOL,Los Angeles,Los Angeles,Enr,4,3,
DR RICHARD VLADOVIC HARBOR ACA53747,DR RICHARD VLADOVIC HARBOR ACA,Wilmington,Los Angeles,App,21,11,10
DR RICHARD VLADOVIC HARBOR ACA53747,DR RICHARD VLADOVIC HARBOR ACA,Wilmington,Los Angeles,Adm,20,11,9
DUBLIN HIGH SCHOOL50784,DUBLIN HIGH SCHOOL,Dublin,Alameda,App,102,50,52
DUBLIN HIGH SCHOOL50784,DUBLIN HIGH SCHOOL,Dublin,Alameda,Adm,99,49,50
DUBLIN HIGH SCHOOL50784,DUBLIN HIGH SCHOOL,Dublin,Alameda,Enr,4,,3
DUNCAN POLYTECHNICAL HS50997,DUNCAN POLYTECHNICAL HS,Fresno,Fresno,App,8,5,
DUNCAN POLYTECHNICAL HS50997,DUNCAN POLYTECHNICAL HS,Fresno,Fresno,Adm,8,5,3
EAGLE ROCK HIGH SCHOOL51580,EAGLE ROCK HIGH SCHOOL,Los Angeles,Los Angeles,App,27,11,16
EAGLE ROCK HIGH SCHOOL51580,EAGLE ROCK HIGH SCHOOL,Los Angeles,Los Angeles,Adm,22,11,11
EAGLE ROCK HIGH SCHOOL51580,EAGLE ROCK HIGH SCHOOL,Los Angeles,Los Angeles,Enr,3,,
EARLY COLLEGE HIGH SCHOOL50404,EARLY COLLEGE HIGH SCHOOL,Costa Mesa,Orange,App,14,9,5
EARLY COLLEGE HIGH SCHOOL50404,EARLY COLLEGE HIGH SCHOOL,Costa Mesa,Orange,Adm,14,9,5
EAST BAKERSFIELD HIGH SCHOOL50210,EAST BAKERSFIELD HIGH SCHOOL,Bakersfield,Kern,App,11,8,
EAST BAKERSFIELD HIGH SCHOOL50210,EAST BAKERSFIELD HIGH SCHOOL,Bakersfield,Kern,Adm,9,7,
EAST COLLEGE PREP50338,EAST COLLEGE PREP,Los Angeles,Los Angeles,App,14,6,8
EAST COLLEGE PREP50338,EAST COLLEGE PREP,Los Angeles,Los Angeles,Adm,13,6,7
EAST LA PERFORMING ARTS MAGNET54452,EAST LA PERFORMING ARTS MAGNET,Los Angeles,Los Angeles,App,6,,
